Voucher Number,Reference,Date,Voucher Type,Party Name,Party Alias,Buyer's TIN No.,CST Number,Item Name,Godown,Item Batch,Acutal Quantity,Billed Quantity,Alternate Actual Quantity,Alternate Billed Quantity,Rate,Purchase Rate,Unit,Discount,Discount Amount,Margin,Amount,Purchase/Sales Ledger,Narration
PFIDEL0519/19-20,D-SO/0523/19-20,25-Jun-19,Sales (19-20),Dew Speciality Chemmicals (P) Ltd,,,,IN 510 CT,Main Location,Primary Batch,1.00,1.00,,,2200.00,1150.00,Nos,0,,1050.00,2200.00,GST Sales,
PFIDEL0519/19-20,D-SO/0523/19-20,25-Jun-19,Sales (19-20),Dew Speciality Chemmicals (P) Ltd,,,,VC 1.5,Main Location,Primary Batch,40.00,40.00,,,280.00,175.00,Nos,0,,4200.00,11200.00,GST Sales,
PFIDEL0520/19-20,D-SO/0524/19-20,25-Jun-19,Sales (19-20),Ion Robinson India,,,,"SPG 1665-4"" T",Main Location,Primary Batch,4.00,4.00,,,5700.00,5121.00,Nos,0,,2316.00,22800.00,GST Sales,
PFIDEL0521/19-20,D-SO/0525/19-20,25-Jun-19,Sales (19-20),Sai Enviro Care Systems,,,,DP - E Dose,Main Location,Primary Batch,1.00,1.00,,,3450.00,3200.00,Nos,0,,250.00,3450.00,GST Sales,
PFIDEL0521/19-20,D-SO/0525/19-20,25-Jun-19,Sales (19-20),Sai Enviro Care Systems,,,,IN 510 CT,Main Location,Primary Batch,1.00,1.00,,,2200.00,1150.00,Nos,0,,1050.00,2200.00,GST Sales,
PFIDEL0522/19-20,D-SO/0526/19-20,25-Jun-19,Sales (19-20),Compact Aqua Technocrats,,,,"BB 20""- 4""",Main Location,Primary Batch,40.00,40.00,,,240.00,205.53,Nos,0,,1378.80,9600.00,GST Sales,
PFIDEL0522/19-20,D-SO/0526/19-20,25-Jun-19,Sales (19-20),Compact Aqua Technocrats,,,,DP - E Dose,Main Location,Primary Batch,4.00,4.00,,,3500.00,3200.00,Nos,0,,1200.00,14000.00,GST Sales,
PFIDEL0522/19-20,D-SO/0526/19-20,25-Jun-19,Sales (19-20),Compact Aqua Technocrats,,,,"DS-TS 4""",Main Location,Primary Batch,4.00,4.00,,,500.00,382.00,Nos,0,,472.00,2000.00,GST Sales,
PFIDEL0522/19-20,D-SO/0526/19-20,25-Jun-19,Sales (19-20),Compact Aqua Technocrats,,,,"PP 20"" 5 UM",Main Location,Primary Batch,50.00,50.00,,,100.00,80.00,Nos,0,,1000.00,5000.00,GST Sales,
PFIDEL0523/19-20,D-SO/0527/19-20,25-Jun-19,Sales (19-20),Shree Bharat Ion Exchange Engineers,,,,DP - E Dose,Main Location,Primary Batch,1.00,1.00,,,3450.00,3200.00,Nos,0,,250.00,3450.00,GST Sales,
PFIDEL0523/19-20,D-SO/0527/19-20,25-Jun-19,Sales (19-20),Shree Bharat Ion Exchange Engineers,,,,FLOATY-3M,Main Location,Primary Batch,15.00,15.00,,,300.00,160.00,Nos,0,,2100.00,4500.00,GST Sales,
PFIDEL0523/19-20,D-SO/0527/19-20,25-Jun-19,Sales (19-20),Shree Bharat Ion Exchange Engineers,,,,IN 510 CT,Main Location,Primary Batch,2.00,2.00,,,2000.00,1150.00,Nos,0,,1700.00,4000.00,GST Sales,
PFIDEL0523/19-20,D-SO/0527/19-20,25-Jun-19,Sales (19-20),Shree Bharat Ion Exchange Engineers,,,,"SP 30""",Main Location,Primary Batch,25.00,25.00,,,120.00,66.00,Nos,0,,1350.00,3000.00,GST Sales,
PFIDEL0523/19-20,D-SO/0527/19-20,25-Jun-19,Sales (19-20),Shree Bharat Ion Exchange Engineers,,,,"SP BB 10""",Main Location,Primary Batch,6.00,6.00,,,140.00,80.00,Nos,0,,360.00,840.00,GST Sales,
PFIDEL0523/19-20,D-SO/0527/19-20,25-Jun-19,Sales (19-20),Shree Bharat Ion Exchange Engineers,,,,"SP BB 20""",Main Location,Primary Batch,18.00,18.00,,,220.00,140.00,Nos,0,,1440.00,3960.00,GST Sales,
PFIDEL0524/19-20,D-SO/0528/19-20,25-Jun-19,Sales (19-20),National Engineering & Filtration Co.,,,07050401588,"20"" PP Bag Assembly",Main Location,Primary Batch,1.00,1.00,,,1300.00,700.00,Nos,0,,600.00,1300.00,GST Sales,
PFIDEL0524/19-20,D-SO/0528/19-20,25-Jun-19,Sales (19-20),National Engineering & Filtration Co.,,,07050401588,25NB TMF,Main Location,Primary Batch,2.00,2.00,,,950.00,700.00,Nos,0,,500.00,1900.00,GST Sales,
PFIDEL0524/19-20,D-SO/0528/19-20,25-Jun-19,Sales (19-20),National Engineering & Filtration Co.,,,07050401588,25NB TMS,Main Location,Primary Batch,1.00,1.00,,,1300.00,915.00,Nos,0,,385.00,1300.00,GST Sales,
PFIDEL0524/19-20,D-SO/0528/19-20,25-Jun-19,Sales (19-20),National Engineering & Filtration Co.,,,07050401588,DS - ADP,Main Location,Primary Batch,1.00,1.00,,,250.00,120.00,Nos,0,,130.00,250.00,GST Sales,
PFIDEL0524/19-20,D-SO/0528/19-20,25-Jun-19,Sales (19-20),National Engineering & Filtration Co.,,,07050401588,Media,Main Location,Primary Batch,50.00,50.00,,,6.00,3.00,Nos,0,,150.00,300.00,GST Sales,
PFIDEL0524/19-20,D-SO/0528/19-20,25-Jun-19,Sales (19-20),National Engineering & Filtration Co.,,,07050401588,RESIN,Main Location,Primary Batch,75.00,75.00,,,84.00,69.00,Nos,0,,1125.00,6300.00,GST Sales,
PFIDEL0524/19-20,D-SO/0528/19-20,25-Jun-19,Sales (19-20),National Engineering & Filtration Co.,,,07050401588,"SPG 1354-2.5"" T",Main Location,Primary Batch,2.00,2.00,,,3400.00,2881.00,Nos,0,,1038.00,6800.00,GST Sales,
PFIDEL0525/19-20,D-SO/0529/19-20,25-Jun-19,Sales (19-20),Jal Jeevan Engineers,,,,"BB 20"" - 4.5""",Main Location,Primary Batch,50.00,50.00,,,300.00,250.00,Nos,0,,2500.00,15000.00,GST Sales,
PFIDEL0526/19-20,D-SO/0531/19-20,25-Jun-19,Sales (19-20),Supreme Technologies,,,,DS - ADP,Main Location,Primary Batch,5.00,5.00,,,150.00,120.00,Nos,0,,150.00,750.00,GST Sales,
PFIDEL0526/19-20,D-SO/0531/19-20,25-Jun-19,Sales (19-20),Supreme Technologies,,,,"SP 20""",Main Location,Primary Batch,125.00,125.00,,,60.00,44.00,Nos,0,,2000.00,7500.00,GST Sales,
PFIDEL0527/19-20,D-SO/0530/19-20,25-Jun-19,Sales (19-20),Dhruv Engineers,,,04330018479,DS-VB,Main Location,Primary Batch,1.00,1.00,,,500.00,248.00,Nos,0,,252.00,500.00,GST Sales,
PFIDEL0528/19-20,D-SO/0532/19-20,25-Jun-19,Sales (19-20),3MX Water Technology,,,,25NB TMF,Main Location,Primary Batch,2.00,2.00,,,900.00,700.00,Nos,0,,400.00,1800.00,GST Sales,
PFIDEL0528/19-20,D-SO/0532/19-20,25-Jun-19,Sales (19-20),3MX Water Technology,,,,40NB TMF,Main Location,Primary Batch,4.00,4.00,,,1350.00,1025.00,Nos,0,,1300.00,5400.00,GST Sales,
PFIDEL0528/19-20,D-SO/0532/19-20,25-Jun-19,Sales (19-20),3MX Water Technology,,,,DS - H&L-24-4R,Main Location,Primary Batch,2.00,2.00,,,1850.00,999.00,Nos,0,,1702.00,3700.00,GST Sales,
PFIDEL0528/19-20,D-SO/0532/19-20,25-Jun-19,Sales (19-20),3MX Water Technology,,,,"DS-TS 4""",Main Location,Primary Batch,2.00,2.00,,,650.00,382.00,Nos,0,,536.00,1300.00,GST Sales,
PFIDEL0528/19-20,D-SO/0532/19-20,25-Jun-19,Sales (19-20),3MX Water Technology,,,,FLOATY-3M,Main Location,Primary Batch,10.00,10.00,,,250.00,160.00,Nos,0,,900.00,2500.00,GST Sales,
PFIDEL0528/19-20,D-SO/0532/19-20,25-Jun-19,Sales (19-20),3MX Water Technology,,,,"FRP 1865 - 4""TB",Main Location,Primary Batch,1.00,1.00,,,15500.00,13300.00,Nos,0,,2200.00,15500.00,GST Sales,
PFIDEL0528/19-20,D-SO/0532/19-20,25-Jun-19,Sales (19-20),3MX Water Technology,,,,"FRP 2162 - 4""TB",Main Location,Primary Batch,1.00,1.00,,,17500.00,14925.00,Nos,0,,2575.00,17500.00,GST Sales,
PFIDEL0528/19-20,D-SO/0532/19-20,25-Jun-19,Sales (19-20),3MX Water Technology,,,,"SPG 1354-2.5"" T",Main Location,Primary Batch,2.00,2.00,,,3250.00,2881.00,Nos,0,,738.00,6500.00,GST Sales,
PFIDEL0528/19-20,D-SO/0532/19-20,25-Jun-19,Sales (19-20),3MX Water Technology,,,,"SPG 1665-4"" T",Main Location,Primary Batch,2.00,2.00,,,5800.00,5121.00,Nos,0,,1358.00,11600.00,GST Sales,
PFIDEL0529/19-20,D-SO/0426/19-20,26-Jun-19,Sales (19-20),Nascent Aqua,,,,"SPG 1054-2.5"" T",Main Location,Primary Batch,10.00,10.00,,,2200.00,1972.00,Nos,0,,2280.00,22000.00,GST Sales,
PFIDEL0529/19-20,D-SO/0426/19-20,26-Jun-19,Sales (19-20),Nascent Aqua,,,,"SPG 1354-2.5"" T",Main Location,Primary Batch,6.00,6.00,,,3150.00,2881.00,Nos,0,,1614.00,18900.00,GST Sales,
PFIDEL0529/19-20,D-SO/0426/19-20,26-Jun-19,Sales (19-20),Nascent Aqua,,,,"SPG 844-2.5"" T",Main Location,Primary Batch,10.00,10.00,,,1650.00,1483.00,Nos,0,,1670.00,16500.00,GST Sales,
PFIDEL0530/19-20,D-SO/0534/19-20,26-Jun-19,Sales (19-20),National Engineering & Filtration Co.,,,07050401588,"DS-TS 6""FL",Main Location,Primary Batch,3.00,3.00,,,6000.00,2610.00,Nos,0,,10170.02,18000.00,GST Sales,
PFIDEL0530/19-20,D-SO/0534/19-20,26-Jun-19,Sales (19-20),National Engineering & Filtration Co.,,,07050401588,"FRP 4272 - 6""FLTB",Main Location,Primary Batch,3.00,3.00,,,62000.00,49695.00,Nos,0,,36915.18,186000.00,GST Sales,
PFIDEL0530/19-20,D-SO/0534/19-20,26-Jun-19,Sales (19-20),National Engineering & Filtration Co.,,,07050401588,PG 160 B,Main Location,Primary Batch,2.00,2.00,,,220.00,160.00,Nos,0,,120.00,440.00,GST Sales,
PFIDEL0531/19-20,D-SO/0535/19-20,26-Jun-19,Sales (19-20),Optima Water Solutions Pvt Ltd,,,07576917859,"SP BB 20""",Main Location,Primary Batch,4.00,4.00,,,200.00,140.00,Nos,0,,240.00,800.00,GST Sales,
PFIDEL0532/19-20,4110002819,26-Jun-19,Sales (19-20),TATA STEEL BSL LIMITED,,,,Spare Parts,Main Location,Primary Batch,95.00,95.00,,,1986.00,211.89,Nos,0,,24735.75,44865.00,GST Sales,
PFIDEL0533/19-20,D-SO/0413/19-20,26-Jun-19,Sales (19-20),Shri Krishna  Nirmal  Neer  Solution,,,02030202631,Spare Parts,Main Location,Primary Batch,2.00,2.00,,,3000.00,211.89,Nos,0,,2749.67,3150.00,GST Sales,
PFIDEL0533/19-20,D-SO/0413/19-20,26-Jun-19,Sales (19-20),Shri Krishna  Nirmal  Neer  Solution,,,02030202631,UVSYS,Main Location,Primary Batch,1.00,1.00,,,17000.00,15375.00,Nos,0,,1751.55,17000.00,GST Sales,
PFIDEL0534/19-20,D-SO/0536/19-20,26-Jun-19,Sales (19-20),ARF ENGINEERS,,,07790390317,"FRP 1665 - 4""TB",Main Location,Primary Batch,1.00,1.00,,,12000.00,7548.00,Nos,0,,4452.00,12000.00,GST Sales,
PFIDEL0535/19-20,D-SO/0537/19-20,26-Jun-19,Sales (19-20),Hi-Tech Sweet Water Technologies Pvt Ltd (Sale),,,,RESIN,Main Location,Primary Batch,25.00,25.00,,,84.00,69.00,Nos,0,,375.00,2100.00,GST Sales,
PFIDEL0536/19-20,4110005836,26-Jun-19,Sales (19-20),BHUSHAN STEEL LTD. 28/4 SBBD,,,,DP - Dosing Pump,Main Location,Primary Batch,2.00,2.00,,,4800.00,3475.00,Nos,0,,2650.00,9600.00,GST Sales,
PFIDEL0537/19-20,D-SO/0539/19-20,27-Jun-19,Sales (19-20),Krishna Enterprises,,,,"BB 20""- 4""",Main Location,Primary Batch,4.00,4.00,,,240.00,205.43,Nos,0,,138.48,960.00,GST Sales,
PFIDEL0538/19-20,HFPL/2019-20/850,27-Jun-19,Sales (19-20),HYPER FILTERATION PVT. LTD,,,,40NB TMS,Main Location,Primary Batch,2.00,2.00,,,1500.00,1197.00,Nos,0,,606.00,3000.00,GST Sales,
PFIDEL0538/19-20,HFPL/2019-20/850,27-Jun-19,Sales (19-20),HYPER FILTERATION PVT. LTD,,,,"SPG 1665-4"" T",Main Location,Primary Batch,2.00,2.00,,,6000.00,5121.00,Nos,0,,1758.00,12000.00,GST Sales,
PFIDEL0539/19-20,D-SO/0543/19-20,27-Jun-19,Sales (19-20),3MX Water Technology,,,,DP - FSD 604,Main Location,Primary Batch,3.00,3.00,,,3000.00,2418.18,Nos,0,,1745.46,9000.00,GST Sales,
PFIDEL0540/19-20,D-SO/0542/19-20,27-Jun-19,Sales (19-20),Ion Exchange (India) Ltd Delhi,,,,Spare Parts,Main Location,Primary Batch,2.00,2.00,,,7800.00,212.48,Nos,0,,15425.04,15600.00,GST Sales,
PFIDEL0541/19-20,D-SO/0544/19-20,27-Jun-19,Sales (19-20),Econian Engineers & Consultants Company,,,,FM 32 (0.6-6),Main Location,Primary Batch,2.00,2.00,,,1800.00,750.00,Nos,0,,2100.28,3600.00,GST Sales,
PFIDEL0541/19-20,D-SO/0544/19-20,27-Jun-19,Sales (19-20),Econian Engineers & Consultants Company,,,,Spare Parts,Main Location,Primary Batch,1.00,1.00,,,2058.00,212.48,Nos,0,,1845.68,2058.00,GST Sales,
PFIDEL0542/19-20,D-SO/0546/19-20,27-Jun-19,Sales (19-20),Thermtech  Engineers & Chemicals,,,05009942428,CPA 2 8040,Main Location,Primary Batch,4.00,4.00,,,28000.00,26395.00,Nos,0,,6920.00,112000.00,GST Sales,
PFIDEL0543/19-20,D-SO/0547/19-20,27-Jun-19,Sales (19-20),Welkin Foods,,,,HPP-PUMPS-12,Main Location,Primary Batch,2.00,2.00,,,36733.00,20464.90,Nos,0,,9472.44,50402.00,GST Sales,
PFIDEL0544/19-20,D-SO/0548/19-20,27-Jun-19,Sales (19-20),Delight Filtration Pvt Ltd,,,,25NB TMS W,Main Location,Primary Batch,8.00,8.00,,,1250.00,900.00,Nos,0,,3315.02,10000.00,GST Sales,
PFIDEL0544/19-20,D-SO/0548/19-20,27-Jun-19,Sales (19-20),Delight Filtration Pvt Ltd,,,,40NB SMS,Main Location,Primary Batch,1.00,1.00,,,1650.00,1137.65,Nos,0,,597.33,1650.00,GST Sales,
PFIDEL0545/19-20,D-SO/0549/19-20,28-Jun-19,Sales (19-20),Jal Jeevan Engineers,,,,"PP 20"" 5 UM",Main Location,Primary Batch,100.00,100.00,,,100.00,80.00,Nos,0,,2000.00,10000.00,GST Sales,
PFIDEL0545/19-20,D-SO/0549/19-20,28-Jun-19,Sales (19-20),Jal Jeevan Engineers,,,,"SP 20""",Main Location,Primary Batch,100.00,100.00,,,65.00,44.00,Nos,0,,2100.00,6500.00,GST Sales,
PFIDEL0546/19-20,50/19-20,28-Jun-19,Sales (19-20),Amba Engineers and Project,,,,HPP-PUMPS-12,Main Location,Primary Batch,4.00,4.00,,,23000.00,20464.90,Nos,0,,-9359.60,71000.00,GST Sales,
PFIDEL0547/19-20,,28-Jun-19,Sales (19-20),PR Water Industries,,,,UV -ECS 004L,Main Location,Primary Batch,4.00,4.00,,,2345.00,1950.00,Nos,0,,1580.08,9380.00,GST Sales,
PFIDEL0547/19-20,,28-Jun-19,Sales (19-20),PR Water Industries,,,,UV -ECS 010L,Main Location,Primary Batch,6.00,6.00,,,3490.00,2900.00,Nos,0,,3540.18,20940.00,GST Sales,
PFIDEL0547/19-20,,28-Jun-19,Sales (19-20),PR Water Industries,,,,UV -ECS 015L,Main Location,Primary Batch,4.00,4.00,,,4075.00,3400.00,Nos,0,,2700.14,16300.00,GST Sales,
PFIDEL0548/19-20,D-SO/0555/19-20,28-Jun-19,Sales (19-20),M S Engineering,,,06723208037,SCR-3/29-1PH,Main Location,Primary Batch,1.00,1.00,,,25500.00,24106.55,Nos,0,,1393.45,25500.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,"20"" BB L -1""",Main Location,Primary Batch,9.00,9.00,,,200.00,320.00,Nos,0,,-1080.00,1800.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,"20"" BB L 1.5""",Main Location,Primary Batch,1.00,1.00,,,200.00,320.00,Nos,0,,-120.00,200.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,"20"" Blue L 1/2""",Main Location,Primary Batch,1.00,1.00,,,100.00,135.00,Nos,0,,-35.00,100.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,"20"" PP Bag Assembly",Main Location,Primary Batch,1.00,1.00,,,200.00,700.00,Nos,0,,-500.00,200.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,20NB TMF W,Main Location,Primary Batch,3.00,3.00,,,100.00,550.00,Nos,0,,-1350.00,300.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,20NB TMS P,Main Location,Primary Batch,7.00,7.00,,,100.00,599.00,Nos,0,,-3493.00,700.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,20NB TMS W,Main Location,Primary Batch,1.00,1.00,,,100.00,650.00,Nos,0,,-550.00,100.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,25NB TMF,Main Location,Primary Batch,276.00,276.00,,,200.00,700.00,Nos,0,,-137999.96,55200.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,25NB TMS,Main Location,Primary Batch,6.00,6.00,,,300.00,915.00,Nos,0,,-3690.00,1800.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,40NB SMF,Main Location,Primary Batch,2.00,2.00,,,400.00,1000.00,Nos,0,,-1200.00,800.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,40NB SMF W,Main Location,Primary Batch,2.00,2.00,,,400.00,1050.00,Nos,0,,-1300.00,800.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,40NB TMF,Main Location,Primary Batch,22.00,22.00,,,400.00,1025.00,Nos,0,,-13749.99,8800.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,40NB TMS,Main Location,Primary Batch,5.00,5.00,,,400.00,1211.00,Nos,0,,-4055.00,2000.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,"BB 20"" - 4.5""",Main Location,Primary Batch,5.00,5.00,,,100.00,250.00,Nos,0,,-750.00,500.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,CPA 2 4040,Main Location,Primary Batch,18.00,18.00,,,1000.00,9120.00,Nos,0,,-146159.99,18000.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,DP - E Dose,Main Location,Primary Batch,10.00,10.00,,,600.00,3200.00,Nos,0,,-26000.00,6000.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,DP - FSD 604,Main Location,Primary Batch,10.00,10.00,,,600.00,2513.04,Nos,0,,-19130.40,6000.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,ECOLINE 4-300-1,Main Location,Primary Batch,1.00,1.00,,,1000.00,2650.00,Nos,0,,-1650.00,1000.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,GN SCA-25l,Main Location,Primary Batch,235.00,235.00,,,30.00,58.00,Nos,0,,-6580.00,7050.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,HM 4040-BWE,Main Location,Primary Batch,64.00,64.00,,,700.00,6500.00,Nos,0,,-371199.97,44800.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,"MB 10""",Main Location,Primary Batch,1501.00,1501.00,,,8.00,14.00,Nos,0,,-9005.99,12008.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,Memflo 8-300-2,Main Location,Primary Batch,2.00,2.00,,,2000.00,7881.00,Nos,0,,-11762.00,4000.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,RESIN,Main Location,Primary Batch,1000.00,1000.00,,,10.00,69.00,Nos,0,,-58999.99,10000.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,"SP BB 20""",Main Location,Primary Batch,722.00,722.00,,,80.00,140.00,Nos,0,,-43319.96,57760.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,"SPG 1248-2.5"" T",Main Location,Primary Batch,49.00,49.00,,,1000.00,2363.00,Nos,0,,-66786.97,49000.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,"SPG 1665-4"" T",Main Location,Primary Batch,33.00,33.00,,,1300.00,5121.00,Nos,0,,-126092.97,42900.00,GST Sales,
PFIDEL0549/19-20,D-SO/0556/19-20,28-Jun-19,Sales (19-20),Kkenworld Projects Pvt. Ltd.,,,,"SPG 844-2.5"" T",Main Location,Primary Batch,35.00,35.00,,,600.00,1483.00,Nos,0,,-30904.99,21000.00,GST Sales,
PFIDEL0550/19-20,HFPL/2019-20/869,28-Jun-19,Sales (19-20),HYPER FILTERATION PVT. LTD,,,,40NB SMS,Main Location,Primary Batch,1.00,1.00,,,1450.00,1127.50,Nos,0,,430.76,1450.00,GST Sales,
PFIDEL0550/19-20,HFPL/2019-20/869,28-Jun-19,Sales (19-20),HYPER FILTERATION PVT. LTD,,,,DS - H&L-30-4R,Main Location,Primary Batch,1.00,1.00,,,1700.00,1053.00,Nos,0,,773.92,1700.00,GST Sales,
PFIDEL0550/19-20,HFPL/2019-20/869,28-Jun-19,Sales (19-20),HYPER FILTERATION PVT. LTD,,,,"DS-TS 4""",Main Location,Primary Batch,1.00,1.00,,,550.00,382.00,Nos,0,,209.06,550.00,GST Sales,
PFIDEL0550/19-20,HFPL/2019-20/869,28-Jun-19,Sales (19-20),HYPER FILTERATION PVT. LTD,,,,"FRP 3072 - 4""TB",Main Location,Primary Batch,1.00,1.00,,,25300.00,21958.00,Nos,0,,5230.89,25300.00,GST Sales,
PFIDEL0550/19-20,HFPL/2019-20/869,28-Jun-19,Sales (19-20),HYPER FILTERATION PVT. LTD,,,,UV -ECS 015L,Main Location,Primary Batch,1.00,1.00,,,4480.00,3400.00,Nos,0,,1414.47,4480.00,GST Sales,
PFIDEL0551/19-20,D-SO/0557/19-20,29-Jun-19,Sales (19-20),Danforst Pvt Ltd,,,,25NB TMS,Main Location,Primary Batch,1.00,1.00,,,1250.00,915.00,Nos,0,,335.11,1250.00,GST Sales,
PFIDEL0551/19-20,D-SO/0557/19-20,29-Jun-19,Sales (19-20),Danforst Pvt Ltd,,,,Media,Main Location,Primary Batch,50.00,50.00,,,7.00,3.00,Nos,0,,200.03,350.00,GST Sales,
PFIDEL0551/19-20,D-SO/0557/19-20,29-Jun-19,Sales (19-20),Danforst Pvt Ltd,,,,RESIN,Main Location,Primary Batch,50.00,50.00,,,85.00,69.00,Nos,0,,800.36,4250.00,GST Sales,
PFIDEL0552/19-20,D-SO/0558/19-20,29-Jun-19,Sales (19-20),Durga Innovations,,,,SH-12/06-3PH,Main Location,Primary Batch,2.00,2.00,,,14122.00,13076.00,Nos,0,,2092.28,28244.00,GST Sales,
PFIDEL0553/19-20,D-SO/0560/19-20,29-Jun-19,Sales (19-20),Kapil Associates,,,09888807734,"PP 20"" 1 UM",Main Location,Primary Batch,150.00,150.00,,,115.00,84.00,Nos,0,,4650.00,17250.00,GST Sales,
PFIDEL0553/19-20,D-SO/0560/19-20,29-Jun-19,Sales (19-20),Kapil Associates,,,09888807734,"PP 20"" 10 UM",Main Location,Primary Batch,100.00,100.00,,,115.00,80.00,Nos,0,,3500.00,11500.00,GST Sales,
PFIDEL0553/19-20,D-SO/0560/19-20,29-Jun-19,Sales (19-20),Kapil Associates,,,09888807734,"SP 20""",Main Location,Primary Batch,100.00,100.00,,,72.00,44.00,Nos,0,,2800.00,7200.00,GST Sales,
PFIDEL0554/19-20,TTIPL/HO/2019-20/021,29-Jun-19,Sales (19-20),Toyam Technologies India Pvt. Ltd.,,,,"20"" BB L -1""",Main Location,Primary Batch,2.00,2.00,,,450.00,320.00,Nos,0,,260.00,900.00,GST Sales,
PFIDEL0554/19-20,TTIPL/HO/2019-20/021,29-Jun-19,Sales (19-20),Toyam Technologies India Pvt. Ltd.,,,,25NB TMF,Main Location,Primary Batch,2.00,2.00,,,900.00,700.00,Nos,0,,400.01,1800.00,GST Sales,
PFIDEL0554/19-20,TTIPL/HO/2019-20/021,29-Jun-19,Sales (19-20),Toyam Technologies India Pvt. Ltd.,,,,"BB 20"" - 4.5""",Main Location,Primary Batch,4.00,4.00,,,320.00,250.00,Nos,0,,280.01,1280.00,GST Sales,
PFIDEL0554/19-20,TTIPL/HO/2019-20/021,29-Jun-19,Sales (19-20),Toyam Technologies India Pvt. Ltd.,,,,CRP-1HP,Main Location,Primary Batch,1.00,1.00,,,3600.00,2945.84,Nos,0,,654.18,3600.00,GST Sales,
PFIDEL0554/19-20,TTIPL/HO/2019-20/021,29-Jun-19,Sales (19-20),Toyam Technologies India Pvt. Ltd.,,,,Carbon 600 IV,Main Location,Primary Batch,100.00,100.00,,,25.00,12.50,Nos,0,,1250.01,2500.00,GST Sales,
PFIDEL0554/19-20,TTIPL/HO/2019-20/021,29-Jun-19,Sales (19-20),Toyam Technologies India Pvt. Ltd.,,,,DS - ADP,Main Location,Primary Batch,2.00,2.00,,,250.00,120.00,Nos,0,,260.00,500.00,GST Sales,
