Pratham Filter Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"J 106, Ansa Industrial Estate,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saki Vihar Road, Andheri ( East)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mumbai - 400072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phone - 02242046000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movement Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,
ECOLINE 4-300-1,,,,8.00 Nos,3893.75,31150.00,6.00 Nos,2763.00,16578.00,35.00 Nos,3694.14,129295.00,,,,21.00 Nos,3861.90,81100.00,100.00 Nos,3830.00,383000.00,4.00 Nos,4125.00,16500.00,,,,19.00 Nos,3980.00,75620.00,5.00 Nos,3490.09,17450.45,15.00 Nos,3944.70,59170.45,4.00 Nos,3490.09,13960.36,38.00 Nos,3929.22,149310.36,,,,8.00 Nos,4081.25,32650.00,75.00 Nos,3613.00,270975.00,31.00 Nos,4216.13,130700.00,,,,5.00 Nos,4440.00,22200.00,,,,2.00 Nos,4450.00,8900.00,,,,55.00 Nos,4341.24,238768.00
ECOLINE 4-300-2,,,,6.00 Nos,5572.50,33435.00,4.00 Nos,3948.33,15793.32,11.00 Nos,5427.00,59697.00,,,,1.00 Nos,6300.00,6300.00,,,,13.00 Nos,5427.00,70551.00,,,,14.00 Nos,4733.57,66270.00,,,,7.00 Nos,6014.29,42100.00,,,,21.00 Nos,5657.38,118805.00,2.00 Nos,4386.80,8773.60,8.00 Nos,5921.70,47373.60,75.00 Nos,5120.00,384000.00,16.00 Nos,5536.13,88578.00,,,,3.00 Nos,6366.67,19100.00,,,,1.00 Nos,6450.00,6450.00,5.00 Nos,4734.84,23674.20,23.00 Nos,5942.79,136684.20
ECOLINE 4-300-3,,,,3.00 Nos,3830.00,11490.00,2.00 Nos,5025.50,10051.00,6.00 Nos,8046.33,48278.00,,,,9.00 Nos,7736.67,69630.00,,,,4.00 Nos,7226.00,28904.00,,,,1.00 Nos,8550.00,8550.00,,,,4.00 Nos,7713.00,30852.00,,,,4.00 Nos,7226.00,28904.00,,,,6.00 Nos,7226.00,43356.00,53.00 Nos,6840.15,362528.00,15.00 Nos,7864.00,117960.00,,,,2.00 Nos,8350.00,16700.00,,,,,,,,,,,,
ECOLINE 8-300-1,,,,,,,,,,,,,1.00 Nos,23800.00,23800.00,1.00 Nos,28000.00,28000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,22453.00,44906.00,2.00 Nos,22453.00,44906.00,,,,,,,,,,,,
ECOLINE 8-300-2,,,,2.00 Nos,29000.00,58000.00,,,,5.00 Nos,29424.40,147122.00,12.00 Nos,24554.00,294648.00,1.00 Nos,29000.00,29000.00,,,,3.00 Nos,29353.67,88061.00,,,,2.00 Nos,30000.00,60000.00,,,,2.00 Nos,23336.00,46672.00,12.00 Nos,24062.00,288744.00,1.00 Nos,29000.00,29000.00,,,,2.00 Nos,29500.00,59000.00,,,,4.00 Nos,29375.00,117500.00,,,,1.00 Nos,30000.00,30000.00,12.00 Nos,26518.00,318216.00,,,,,,,3.00 Nos,27678.67,83036.00
ECOLINE 8-300-3,,,,6.00 Nos,29644.00,177864.00,12.00 Nos,26619.00,319428.00,3.00 Nos,28216.00,84648.00,24.00 Nos,28457.67,682984.00,3.00 Nos,29210.67,87632.00,,,,5.00 Nos,28216.00,141080.00,5.00 Nos,29771.00,148855.00,15.00 Nos,32266.67,484000.00,,,,10.00 Nos,35500.00,355000.00,22.00 Nos,27491.09,604804.00,5.00 Nos,30069.60,150348.00,3.00 Nos,28216.00,84648.00,19.00 Nos,32363.16,614900.00,16.00 Nos,26619.00,425904.00,9.00 Nos,30008.89,270080.00,,,,7.00 Nos,29183.29,204283.00,12.00 Nos,28749.00,344988.00,14.00 Nos,32301.36,452219.00,,,,2.00 Nos,33236.50,66473.00
ECOLINE 8-300-4,,,,16.00 Nos,30640.13,490242.00,12.00 Nos,28937.00,347244.00,2.00 Nos,30673.00,61346.00,10.00 Nos,28937.00,289370.00,,,,,,,14.00 Nos,32574.14,456038.00,10.00 Nos,28937.00,289370.00,15.00 Nos,33169.20,497538.00,,,,11.00 Nos,31716.73,348884.00,27.00 Nos,28358.00,765666.00,2.00 Nos,30673.00,61346.00,,,,22.00 Nos,33599.64,739192.00,34.00 Nos,28937.00,983858.00,10.00 Nos,31138.40,311384.00,,,,10.00 Nos,31821.10,318211.00,,,,4.00 Nos,33127.00,132508.00,,,,,,
ECOLINE 8-300-5,,,,8.00 Nos,34401.50,275212.00,24.00 Nos,31323.00,751752.00,9.00 Nos,33202.00,298818.00,12.00 Nos,31323.00,375876.00,7.00 Nos,33858.57,237010.00,,,,11.00 Nos,35273.64,388010.00,30.00 Nos,31323.00,939690.00,48.00 Nos,33773.48,1621127.00,,,,4.00 Nos,32262.50,129050.00,44.00 Nos,30697.00,1350668.00,44.00 Nos,30981.55,1363188.00,106.00 Nos,30874.17,3272662.00,27.00 Nos,36455.85,984308.00,24.00 Nos,31323.00,751752.00,55.00 Nos,34465.02,1895576.00,,,,34.00 Nos,37188.88,1264422.00,24.00 Nos,33829.00,811896.00,18.00 Nos,38000.00,684000.00,24.00 Nos,33829.00,811896.00,12.00 Nos,37653.00,451836.00
ECOLINE 8-300-6,,,,,,,58.00 Nos,33763.00,1958254.00,54.00 Nos,35867.65,1936853.00,12.00 Nos,33763.00,405156.00,18.00 Nos,37743.33,679380.00,12.00 Nos,33763.00,405156.00,3.00 Nos,39500.00,118500.00,50.00 Nos,33763.00,1688150.00,65.00 Nos,35185.68,2287069.00,,,,8.00 Nos,41000.00,328000.00,70.00 Nos,33087.00,2316090.00,64.00 Nos,33551.75,2147312.00,95.00 Nos,33193.74,3153405.00,48.00 Nos,34672.56,1664283.00,28.00 Nos,33763.00,945364.00,4.00 Nos,39500.00,158000.00,,,,10.00 Nos,40000.00,400000.00,,,,17.00 Nos,35708.47,607044.00,19.00 Nos,36464.00,692816.00,15.00 Nos,40366.67,605500.00
ECOLINE 8-300-7,,,,,,,,,,,,,2.00 Nos,35654.00,71308.00,2.00 Nos,43700.00,87400.00,,,,,,,4.00 Nos,35654.00,142616.00,4.00 Nos,42000.00,168000.00,,,,,,,13.00 Nos,34941.00,454233.00,6.00 Nos,35654.00,213924.00,1.00 Nos,35654.00,35654.00,7.00 Nos,42665.14,298656.00,,,,,,,,,,,,,3.00 Nos,38506.00,115518.00,3.00 Nos,45000.00,135000.00,12.00 Nos,38506.00,462072.00,13.00 Nos,45000.00,585000.00
ECOLINE 8-450-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,27448.00,27448.00,1.00 Nos,32000.00,32000.00,,,,,,,6.00 Nos,29643.00,177858.00,6.00 Nos,32600.00,195600.00,2.00 Nos,29643.00,59286.00,2.00 Nos,32600.00,65200.00
ECOLINE 8-450-3,,,,4.00 Nos,34131.25,136525.00,,,,1.00 Nos,35000.00,35000.00,4.00 Nos,32893.00,131572.00,,,,1.00 Nos,29741.00,29741.00,1.00 Nos,35000.00,35000.00,,,,,,,,,,,,,3.00 Nos,29146.00,87438.00,,,,,,,7.00 Nos,36642.86,256500.00,,,,,,,,,,,,,,,,,,,,,,,,
ECOLINE 8-450-4,,,,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,31770.00,63540.00,2.00 Nos,41000.00,82000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECOLINE 8-450-5,,,,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,33821.00,67642.00,2.00 Nos,33821.00,67642.00,,,,,,,8.00 Nos,33144.00,265152.00,,,,12.00 Nos,33821.00,405852.00,11.00 Nos,37568.18,413250.00,,,,,,,,,,4.00 Nos,45500.00,182000.00,17.00 Nos,36526.00,620942.00,10.00 Nos,41903.60,419036.00,3.00 Nos,36526.00,109578.00,15.00 Nos,38746.67,581200.00
ECOLINE 8-450-6,,,,1.00 Nos,44000.00,44000.00,12.00 Nos,36597.00,439164.00,12.00 Nos,38798.50,465582.00,,,,,,,,,,,,,1.00 Nos,36597.00,36597.00,3.00 Nos,38792.00,116376.00,,,,,,,9.00 Nos,35865.00,322785.00,,,,,,,5.00 Nos,44850.00,224250.00,,,,4.00 Nos,38792.00,155168.00,8.00 Nos,41896.00,335168.00,8.00 Nos,43948.00,351584.00,,,,,,,33.00 Nos,39524.00,1304292.00,33.00 Nos,45118.18,1488900.00
ECOLINE 8-450-7,,,,,,,,,,,,,,,,,,,13.00 Nos,38825.00,504725.00,10.00 Nos,42412.50,424125.00,,,,3.00 Nos,45689.00,137067.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00 Nos,41931.00,251586.00,6.00 Nos,49050.00,294300.00,,,,,,
ESPA 2 4040,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,12000.00,12000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBAG,,,,80.00 Nos,167.50,13400.00,6.00 Nos,221.65,1329.90,12.00 Nos,110.83,1329.90,,,,2.00 Nos,,,,,,1.00 Nos,,,,,,1.00 Nos,,,,,,1.00 Nos,,,6.00 Nos,221.65,1329.90,13.00 Nos,102.30,1329.90,2.00 Nos,221.65,443.30,4.00 Nos,110.83,443.30,,,,,,,125.00 Nos,187.99,23498.50,102.00 Nos,227.93,23248.50,,,,8.00 Nos,,,,,,15.00 Nos,340.00,5100.03
FC MISC,1.00 Nos,2500.00,2500.00,1.00 Nos,169.00,169.00,1.00 Nos,6000.00,6000.00,2.00 Nos,12500.00,25000.00,1.00 Nos,8500.00,8500.00,5.00 Nos,3359.60,16798.00,101.00 Nos,123.76,12500.00,101.00 Nos,84.16,8500.00,,,,1.00 Nos,11200.00,11200.00,6.00 Nos,2125.00,12750.00,1.00 Nos,10800.00,10800.00,,,,3.00 Nos,1933.33,5800.00,,,,2.00 Nos,366.00,732.00,,,,2.00 Nos,4500.00,9000.00,1.00 Nos,428.84,428.84,2.00 Nos,2464.42,4928.84,,,,4.00 Nos,2175.00,8700.00,8.00 Nos,888.00,7104.00,15.00 Nos,980.27,14704.00
FLOATY-3M,4.00 Nos,143.85,575.40,362.00 Nos,165.76,60005.40,,,,173.00 Nos,181.88,31465.00,,,,324.00 Nos,171.93,55705.00,1.00 Nos,150.76,150.76,119.00 Nos,182.96,21772.76,,,,20.00 Nos,362.35,7247.00,1.00 Nos,150.76,150.76,69.00 Nos,207.98,14350.76,10.00 Nos,150.76,1507.60,200.00 Nos,161.53,32305.60,925.00 Nos,154.89,143269.00,107.00 Nos,193.64,20719.00,,,,612.00 Nos,164.72,100810.00,2.00 Nos,152.43,304.86,265.00 Nos,188.50,49952.86,1350.00 Nos,155.00,209250.00,192.00 Nos,98.33,18880.00,,,,324.00 Nos,155.12,50260.30
FLOATY-5M,,,,14.00 Nos,492.86,6900.00,,,,24.00 Nos,270.83,6500.00,5.00 Nos,232.94,1164.70,10.00 Nos,341.47,3414.70,,,,24.00 Nos,235.00,5640.00,,,,,,,,,,,,,,,,,,,120.00 Nos,235.00,28200.00,,,,,,,2.00 Nos,350.00,700.00,,,,,,,,,,54.00 Nos,286.11,15450.00,,,,40.00 Nos,263.75,10550.00
FM 100 (20-120),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00 Nos,8500.00,34000.00,4.00 Nos,10550.00,42200.00,,,,,,
FM 15 (25-250),2.00 Nos,322.85,645.70,17.00 Nos,411.51,6995.70,6.00 Nos,325.00,1950.00,3.00 Nos,466.67,1400.00,,,,28.00 Nos,671.43,18800.00,,,,2.00 Nos,850.00,1700.00,,,,2.00 Nos,700.00,1400.00,,,,3.00 Nos,983.33,2950.00,,,,3.00 Nos,650.00,1950.00,,,,1.00 Nos,850.00,850.00,,,,1.00 Nos,600.00,600.00,5.00 Nos,313.89,1569.45,10.00 Nos,444.45,4444.45,,,,1.00 Nos,650.00,650.00,2.00 Nos,313.89,627.78,4.00 Nos,568.75,2275.00
FM 15 (40-400),,,,12.00 Nos,350.00,4200.00,4.00 Nos,350.00,1400.00,4.00 Nos,618.75,2475.00,,,,6.00 Nos,604.17,3625.00,,,,2.00 Nos,425.00,850.00,,,,1.00 Nos,550.00,550.00,,,,,,,,,,,,,5.00 Nos,329.67,1648.35,5.00 Nos,329.67,1648.35,,,,,,,,,,2.00 Nos,750.00,1500.00,,,,1.00 Nos,675.00,675.00,,,,5.00 Nos,477.80,2389.01
FM 15 (60-600),,,,15.00 Nos,663.33,9950.00,,,,35.00 Nos,347.14,12150.00,,,,3.00 Nos,550.00,1650.00,1.00 Nos,304.17,304.17,4.00 Nos,507.29,2029.17,,,,9.00 Nos,625.00,5625.00,,,,2.00 Nos,862.50,1725.00,,,,18.00 Nos,623.61,11225.00,107.00 Nos,300.01,32101.35,50.00 Nos,664.03,33201.35,,,,10.00 Nos,710.00,7100.00,,,,83.00 Nos,305.42,25350.00,216.00 Nos,300.00,64800.54,17.00 Nos,314.74,5350.54,,,,2.00 Nos,300.09,600.18
FM 25 (0.1-1),,,,25.00 Nos,466.00,11650.00,2.00 Nos,400.00,800.00,34.00 Nos,467.65,15900.00,,,,4.00 Nos,800.00,3200.00,10.00 Nos,343.57,3435.70,29.00 Nos,694.33,20135.70,5.00 Nos,343.57,1717.85,10.00 Nos,501.79,5017.85,2.00 Nos,348.41,696.82,2.00 Nos,348.41,696.82,,,,6.00 Nos,641.67,3850.00,10.00 Nos,343.61,3436.10,45.00 Nos,430.25,19361.10,,,,4.00 Nos,1012.50,4050.00,,,,13.00 Nos,496.15,6450.00,,,,46.00 Nos,388.59,17875.00,7.00 Nos,343.61,2405.27,25.00 Nos,808.77,20219.16
FM 25 (0.16 - 1.6),2.00 Nos,377.53,755.06,43.00 Nos,488.49,21005.06,2.00 Nos,400.00,800.00,34.00 Nos,676.47,23000.00,5.00 Nos,339.78,1698.90,21.00 Nos,616.61,12948.90,104.00 Nos,325.00,33800.00,15.00 Nos,443.33,6650.00,5.00 Nos,334.38,1671.90,22.00 Nos,369.18,8121.90,,,,1.00 Nos,1050.00,1050.00,,,,29.00 Nos,432.76,12550.00,30.00 Nos,334.38,10031.40,72.00 Nos,835.85,60181.40,6.00 Nos,334.38,2006.28,22.00 Nos,643.47,14156.28,,,,7.00 Nos,985.71,6900.00,6.00 Nos,334.38,2006.28,24.00 Nos,422.14,10131.28,,,,14.00 Nos,511.16,7156.28
FM 25 (0.25-2.5),1.00 Nos,370.19,370.19,34.00 Nos,688.80,23419.19,13.00 Nos,333.20,4331.56,27.00 Nos,444.69,12006.56,,,,16.00 Nos,737.50,11800.00,105.00 Nos,325.00,34125.00,12.00 Nos,841.67,10100.00,,,,11.00 Nos,813.64,8950.00,10.00 Nos,334.30,3343.00,16.00 Nos,618.31,9893.00,,,,48.00 Nos,428.65,20575.00,110.00 Nos,325.42,35796.50,60.00 Nos,448.61,26916.50,6.00 Nos,331.43,1988.58,58.00 Nos,638.60,37038.58,5.00 Nos,331.43,1657.15,11.00 Nos,687.01,7557.15,6.00 Nos,331.43,1988.58,29.00 Nos,721.33,20918.58,5.00 Nos,339.18,1695.91,16.00 Nos,978.13,15650.00
FM 32 (0.4-4),,,,16.00 Nos,1265.56,20249.00,6.00 Nos,754.69,4528.14,27.00 Nos,1052.86,28427.14,,,,25.00 Nos,1079.96,26999.00,,,,13.00 Nos,1430.77,18600.00,9.00 Nos,754.69,6792.21,50.00 Nos,999.84,49992.21,6.00 Nos,753.16,4518.96,13.00 Nos,1059.15,13768.96,116.00 Nos,750.14,87016.26,35.00 Nos,906.18,31716.26,1.00 Nos,752.71,752.71,36.00 Nos,1226.46,44152.71,5.00 Nos,752.71,3763.55,35.00 Nos,1081.82,37863.55,,,,13.00 Nos,1542.31,20050.00,,,,13.00 Nos,1019.23,13250.00,119.00 Nos,750.20,89273.70,28.00 Nos,975.79,27322.20
FM 32 (0.6-6),,,,31.00 Nos,1025.81,31800.00,11.00 Nos,750.00,8250.00,40.00 Nos,990.00,39600.00,10.00 Nos,750.00,7500.00,41.00 Nos,870.73,35700.00,107.00 Nos,750.00,80250.00,16.00 Nos,837.50,13400.00,5.00 Nos,750.00,3750.00,17.00 Nos,1282.35,21800.00,,,,6.00 Nos,1433.33,8600.00,,,,38.00 Nos,905.26,34400.00,104.00 Nos,750.00,78000.00,30.00 Nos,1121.67,33650.00,10.00 Nos,750.00,7500.00,30.00 Nos,998.33,29950.00,,,,14.00 Nos,1460.71,20450.00,6.00 Nos,750.00,4500.00,63.00 Nos,837.30,52750.00,114.00 Nos,750.00,85500.00,38.00 Nos,985.53,37450.00
FM 50 (0.6-6),2.00 Nos,1200.52,2401.04,15.00 Nos,1253.40,18801.04,4.00 Nos,1200.26,4801.04,9.00 Nos,1861.23,16751.04,,,,21.00 Nos,1227.14,25770.00,,,,1.00 Nos,2100.00,2100.00,108.00 Nos,1200.00,129600.00,9.00 Nos,1477.78,13300.00,6.00 Nos,1200.20,7201.20,11.00 Nos,1604.65,17651.20,5.00 Nos,1200.20,6001.00,10.00 Nos,1705.10,17051.00,,,,10.00 Nos,2150.00,21500.00,4.00 Nos,1200.20,4800.80,9.00 Nos,1627.87,14650.80,,,,8.00 Nos,1918.75,15350.00,,,,1.00 Nos,1900.00,1900.00,2.00 Nos,1200.31,2400.61,2.00 Nos,1525.10,3050.20
FM 50 (1-10),1.00 Nos,1200.61,1200.61,6.00 Nos,1825.10,10950.61,,,,19.00 Nos,1630.00,30970.00,,,,20.00 Nos,1584.00,31680.00,108.00 Nos,1200.00,129600.00,8.00 Nos,1671.25,13370.00,,,,34.00 Nos,1630.88,55450.00,6.00 Nos,1200.57,7203.42,32.00 Nos,1561.04,49953.42,,,,17.00 Nos,1844.71,31360.00,108.00 Nos,1200.00,129600.34,69.00 Nos,1393.92,96180.34,8.00 Nos,1200.34,9602.72,22.00 Nos,1663.76,36602.72,,,,23.00 Nos,1881.52,43275.00,,,,8.00 Nos,1750.00,14000.00,6.00 Nos,1200.34,7202.04,30.00 Nos,1668.58,50057.30
FM 50 (1.6-16),,,,17.00 Nos,1558.82,26500.00,,,,7.00 Nos,1467.14,10270.00,108.00 Nos,1200.00,129600.00,21.00 Nos,1684.29,35370.00,,,,15.00 Nos,1620.00,24300.00,,,,27.00 Nos,1635.19,44150.00,10.00 Nos,1200.15,12001.50,20.00 Nos,1662.58,33251.50,2.00 Nos,1200.15,2400.30,18.00 Nos,1795.02,32310.30,112.00 Nos,1200.00,134400.32,47.00 Nos,1413.30,66425.32,6.00 Nos,1200.08,7200.48,16.00 Nos,1696.28,27140.48,,,,21.00 Nos,1845.24,38750.00,,,,16.00 Nos,1478.13,23650.00,6.00 Nos,1200.10,7200.62,18.00 Nos,1872.26,33700.62
FM 65 (12-60),,,,2.00 Nos,3350.00,6700.00,,,,1.00 Nos,3400.00,3400.00,10.00 Nos,2400.00,24000.00,20.00 Nos,2850.00,57000.00,,,,6.00 Nos,2400.00,14400.00,,,,,,,6.00 Nos,2400.00,14400.00,15.00 Nos,3216.00,48240.00,,,,3.00 Nos,4583.33,13750.00,,,,,,,2.00 Nos,2400.00,4800.00,6.00 Nos,3158.33,18950.00,,,,15.00 Nos,2970.00,44550.00,,,,6.00 Nos,2400.00,14400.00,16.00 Nos,2400.00,38400.00,31.00 Nos,2790.32,86500.00
FM 65 (5-25),1.00 Nos,2400.00,2400.00,15.00 Nos,2466.67,37000.00,1.00 Nos,2400.00,2400.00,5.00 Nos,3490.00,17450.00,3.00 Nos,2418.54,7255.62,13.00 Nos,3115.82,40505.62,2.00 Nos,2418.54,4837.08,12.00 Nos,2765.59,33187.08,,,,18.00 Nos,2750.00,49500.00,,,,4.00 Nos,3475.00,13900.00,,,,9.00 Nos,3405.56,30650.00,76.00 Nos,2400.27,182420.76,7.00 Nos,3088.68,21620.76,,,,11.00 Nos,2895.45,31850.00,14.00 Nos,2410.38,33745.32,40.00 Nos,2738.63,109545.32,,,,15.00 Nos,2939.93,44099.00,18.00 Nos,2410.38,43386.84,40.00 Nos,2862.42,114496.84
FM 65 (8-40),,,,12.00 Nos,2400.00,28800.00,1.00 Nos,2423.53,2423.53,5.00 Nos,4174.71,20873.53,,,,,,,,,,5.00 Nos,3460.00,17300.00,,,,17.00 Nos,2729.41,46400.00,4.00 Nos,2423.53,9694.12,10.00 Nos,3029.41,30294.12,,,,1.00 Nos,3400.00,3400.00,75.00 Nos,2400.00,180000.00,2.00 Nos,4200.00,8400.00,,,,6.00 Nos,3450.00,20700.00,,,,2.00 Nos,4100.00,8200.00,10.00 Nos,2412.14,24121.40,34.00 Nos,3203.57,108921.40,2.00 Nos,2412.14,4824.28,4.00 Nos,2916.07,11664.28
Fortilife XC 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00 Nos,69003.40,690034.00,10.00 Nos,72000.00,720000.00,,,,,,,,,,,,,,,,,,
Fortilife XC 70,,,,60.00 Nos,38560.00,2313600.00,,,,,,,,,,15.00 Nos,43200.00,648000.00,,,,,,,36.00 Nos,40511.14,1458401.04,36.00 Nos,40511.00,1458396.00,,,,,,,19.00 Nos,40511.13,769711.47,19.00 Nos,42400.53,805610.00,,,,,,,90.00 Nos,40511.13,3646001.70,18.00 Nos,42500.00,765000.00,2.00 Nos,42132.00,84264.00,2.00 Nos,42132.00,84264.00,,,,,,,75.00 Nos,42131.17,3159837.52,147.00 Nos,42482.45,6244920.00
Fortilife XC 80,,,,,,,,,,10.00 Nos,44800.00,448000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00 Nos,43284.72,692555.52,12.00 Nos,46500.00,558000.00,,,,,,,,,,,,,,,,,,
"FRP 1465 - 4""TB",,,,1.00 Nos,14500.00,14500.00,,,,7.00 Nos,13526.29,94684.00,,,,,,,,,,2.00 Nos,14400.00,28800.00,3.00 Nos,12392.00,37176.00,3.00 Nos,13012.00,39036.00,,,,2.00 Nos,14500.00,29000.00,,,,5.00 Nos,13758.40,68792.00,,,,2.00 Nos,14150.00,28300.00,,,,7.00 Nos,12593.14,88152.00,,,,,,,,,,2.00 Nos,12393.00,24786.00,,,,4.00 Nos,14659.29,58637.15
"FRP 1665 - 4""TB",,,,25.00 Nos,14313.84,357846.00,35.00 Nos,13845.66,484598.04,22.00 Nos,13573.18,298610.04,,,,8.00 Nos,14683.13,117465.00,13.00 Nos,14193.00,184509.00,3.00 Nos,15450.00,46350.00,3.00 Nos,14193.00,42579.00,10.00 Nos,13119.50,131195.00,,,,8.00 Nos,14544.75,116358.00,,,,,,,,,,4.00 Nos,14721.50,58886.00,34.00 Nos,14193.00,482562.00,17.00 Nos,15239.12,259065.00,19.00 Nos,14193.00,269667.00,19.00 Nos,14462.89,274795.00,,,,8.00 Nos,14570.50,116564.00,1.00 Nos,16696.00,16696.00,7.00 Nos,16513.14,115592.00
"FRP 1865 - 4"" T",8.00 Nos,14863.00,118904.00,8.00 Nos,15723.63,125789.00,21.00 Nos,14824.10,311306.04,22.00 Nos,15143.37,333154.04,1.00 Nos,14195.01,14195.01,2.00 Nos,15347.51,30695.01,12.00 Nos,14863.00,178356.00,10.00 Nos,14863.00,148630.00,12.00 Nos,14863.00,178356.00,14.00 Nos,15827.00,221578.00,11.00 Nos,14863.00,163493.00,2.00 Nos,16500.00,33000.00,6.00 Nos,14863.00,89178.00,10.00 Nos,15190.40,151904.00,5.00 Nos,14863.00,74315.00,,,,,,,5.00 Nos,15190.40,75952.00,10.00 Nos,14837.40,148373.96,10.00 Nos,15609.60,156095.96,2.00 Nos,14864.00,29728.00,3.00 Nos,15409.33,46228.00,,,,1.00 Nos,16200.00,16200.00
"FRP 1865 - 4""TB",32.00 Nos,16538.00,529216.00,37.00 Nos,16881.14,624602.00,46.00 Nos,16445.44,756490.08,36.00 Nos,17034.84,613254.08,4.00 Nos,16538.00,66152.00,17.00 Nos,17112.82,290918.00,24.00 Nos,16538.00,396912.00,24.00 Nos,17225.33,413408.00,22.00 Nos,16538.00,363836.00,20.00 Nos,16227.10,324542.00,18.00 Nos,16538.00,297684.00,20.00 Nos,17059.70,341194.00,16.00 Nos,16538.00,264608.00,15.00 Nos,16870.40,253056.00,35.00 Nos,16504.86,577670.08,41.00 Nos,16853.17,690980.08,27.00 Nos,16538.00,446526.00,25.00 Nos,17462.24,436556.00,64.00 Nos,16533.93,1058171.62,47.00 Nos,16916.89,795093.62,17.00 Nos,16539.00,281163.00,31.00 Nos,17202.45,533276.00,6.00 Nos,16539.00,99234.00,9.00 Nos,15581.56,140234.00
"FRP 2162 - 4""TB",38.00 Nos,18558.00,705204.00,36.00 Nos,19168.50,690066.00,68.00 Nos,18534.50,1260346.28,60.00 Nos,19151.07,1149064.28,13.00 Nos,18558.00,241254.00,18.00 Nos,19786.00,356148.00,29.00 Nos,18558.00,538182.00,30.00 Nos,18758.67,562760.00,10.00 Nos,18558.00,185580.00,14.00 Nos,18418.86,257864.00,19.00 Nos,18558.00,352602.00,13.00 Nos,19426.77,252548.00,8.00 Nos,18558.00,148464.00,14.00 Nos,19258.71,269622.00,65.00 Nos,18536.98,1204903.82,68.00 Nos,18991.12,1291395.82,20.00 Nos,18545.41,370908.22,30.00 Nos,19005.01,570150.22,60.00 Nos,18558.00,1113480.00,49.00 Nos,18873.10,924782.00,20.00 Nos,18559.00,371180.00,23.00 Nos,17571.70,404149.00,18.00 Nos,18548.60,333874.72,21.00 Nos,18655.32,391761.72
"FRP 2472 - 4""TB",33.00 Nos,21031.10,694026.15,44.00 Nos,21563.44,948791.15,82.00 Nos,20989.52,1721140.60,61.00 Nos,21609.44,1318175.60,10.00 Nos,21065.00,210650.00,24.00 Nos,22703.54,544885.00,27.00 Nos,21065.00,568755.00,24.00 Nos,21418.13,514035.00,48.00 Nos,21065.00,1011120.00,51.00 Nos,20661.08,1053715.00,47.00 Nos,21065.00,990055.00,44.00 Nos,21637.05,952030.00,16.00 Nos,21065.00,337040.00,32.00 Nos,21459.06,686690.00,61.00 Nos,21023.63,1282441.38,57.00 Nos,21345.99,1216721.38,45.00 Nos,21049.23,947215.48,42.00 Nos,21996.68,923860.48,58.00 Nos,21065.00,1221770.00,50.00 Nos,21580.70,1079035.00,21.00 Nos,21052.99,442112.86,50.00 Nos,20700.90,1035044.86,50.00 Nos,21040.08,1052003.80,36.00 Nos,21647.83,779321.80
